date,return_pct,arima_fitted_pct,arima_residual_pct,conditional_sigma_pct,standardized_residual
1926-07-31,5.5746,0.9525045094807608,4.622095490519239,5.245068418043963,0.8812269206286067
1926-08-31,2.7268,-0.08264227093690668,2.8094422709369065,5.173031807650251,0.543093948655429
1926-09-30,1.4777,-2.8075195532486807,4.28521955324868,4.946531125079882,0.8663080136141826
1926-10-31,-3.6327,-0.4558380023041587,-3.176861997695841,4.880961339055059,-0.6508680927824914
1926-11-30,3.212,0.5342589614815386,2.6777410385184615,4.718220363074233,0.5675319998775419
1926-12-31,2.9011,2.9166906726804847,-0.01559067268048464,4.53693375628909,-0.0034363897552775317
1927-01-31,-0.2624,0.21782272081409604,-0.48022272081409606,4.276123277866033,-0.11230329193262817
1927-02-28,5.0212,-0.3347960590542668,5.3559960590542675,4.046526884725947,1.323603231025365
1927-03-31,1.2856,2.270966856248335,-0.9853668562483349,4.273943522812211,-0.2305521472122714
1927-04-30,3.0757,1.1296183296743865,1.9460816703256134,4.0558387480221665,0.4798222491647682
1927-05-31,5.4126,0.15093168444207017,5.26166831555793,3.9069030283373354,1.346761943512364
1927-06-30,-0.9667,1.4042728925994656,-2.3709728925994655,4.1480551791106866,-0.5715866328248278
1927-07-31,9.2715,1.1502028842477634,8.121297115752236,4.015974476314673,2.0222481899847335
1927-08-31,4.0055,1.3597762882042699,2.6457237117957297,4.759033709645293,0.5559371656547741
1927-09-30,5.2451,0.8998139387553884,4.345286061244612,4.57046063463435,0.9507326303866628
1927-10-31,-3.5692,1.0574752660782545,-4.626675266078254,4.56815704788739,-1.0128100276714274
1927-11-30,6.9718,0.5432035630057813,6.428596436994218,4.60013074750325,1.3974812434371306
1927-12-31,2.501,1.5504909740944774,0.9505090259055224,4.884848912945883,0.19458309619085093
1928-01-31,-0.4407,1.2157087454848319,-1.656408745484832,4.600219021812908,-0.36007171346203753
1928-02-29,-0.675,0.31030424292974135,-0.9853042429297414,4.3716058220778,-0.22538725654396527
1928-03-31,12.363,0.8075922123211353,11.555407787678865,4.1427244082764805,2.789325730814501
1928-04-30,2.9356,2.508870273757477,0.4267297262425229,5.6428994478496,0.07562242251279905
