model_label,distribution,aic,bic,loglik,persistence,nu,std_resid_lb_pvalue_lag_12,std_resid_lb_pvalue_lag_24,std_resid_sq_lb_pvalue_lag_12,std_resid_sq_lb_pvalue_lag_24,std_resid_arch_lm_pvalue,volatility_param_significant_share,distribution_complexity,success,selected,selection_reason
"Student-t GARCH(1,1)",Student-t,7705.476487322654,7725.820093180117,-3848.738243661327,0.9782714879658272,5.620584769628694,0.21144879849441797,0.08354823001750204,0.9682495647115347,0.918070911137463,0.9680291709970246,1.0,1,True,True,lowest BIC within 2 AIC points among models whose standardized residuals pass the variance-diagnostic screen and whose core volatility parameters are mostly significant
"Gaussian GARCH(1,1)",Gaussian,7785.247881269583,7800.50558566268,-3889.6239406347913,0.9797936685484038,,0.21435738598898377,0.08465392819189548,0.9670871032542585,0.9184724931097982,0.9664106830344059,1.0,0,True,False,
