date,strategy,portfolio,weight
1970-08-31,stat_arb_cointegration,big_lobm_vwret_pct,0.0
1970-08-31,stat_arb_cointegration,me1_bm2_vwret_pct,0.0
1970-08-31,stat_arb_cointegration,me2_bm2_vwret_pct,0.0
1970-08-31,stat_arb_cointegration,small_hibm_vwret_pct,0.0
1970-08-31,stat_arb_cointegration,small_lobm_vwret_pct,0.0
1970-09-30,equal_weight,big_hibm_vwret_pct,0.16666666666666666
1970-09-30,equal_weight,big_lobm_vwret_pct,0.16666666666666666
1970-09-30,equal_weight,me1_bm2_vwret_pct,0.16666666666666666
1970-09-30,equal_weight,me2_bm2_vwret_pct,0.16666666666666666
1970-09-30,equal_weight,small_hibm_vwret_pct,0.16666666666666666
1970-09-30,equal_weight,small_lobm_vwret_pct,0.16666666666666666
1970-09-30,mv_improved_shrinkage,big_hibm_vwret_pct,0.19929124146531238
1970-09-30,mv_improved_shrinkage,big_lobm_vwret_pct,2.259678426487269e-09
1970-09-30,mv_improved_shrinkage,me1_bm2_vwret_pct,0.28064215569917633
1970-09-30,mv_improved_shrinkage,me2_bm2_vwret_pct,0.28118491046839034
1970-09-30,mv_improved_shrinkage,small_hibm_vwret_pct,0.23888168963355025
1970-09-30,mv_improved_shrinkage,small_lobm_vwret_pct,4.735883052850792e-10
1970-09-30,mv_plugin_sample,big_hibm_vwret_pct,0.7376225723110681
1970-09-30,mv_plugin_sample,big_lobm_vwret_pct,-2.3843145349967905e-22
1970-09-30,mv_plugin_sample,me1_bm2_vwret_pct,-1.3017194036896806e-22
1970-09-30,mv_plugin_sample,me2_bm2_vwret_pct,-2.2158181957621267e-22
1970-09-30,mv_plugin_sample,small_hibm_vwret_pct,0.26237742768893185
1970-09-30,mv_plugin_sample,small_lobm_vwret_pct,-1.7761468199424136e-23
1970-09-30,stat_arb_cointegration,big_hibm_vwret_pct,0.0
1970-09-30,stat_arb_cointegration,big_lobm_vwret_pct,0.0
1970-09-30,stat_arb_cointegration,me1_bm2_vwret_pct,0.0
1970-09-30,stat_arb_cointegration,me2_bm2_vwret_pct,0.0
1970-09-30,stat_arb_cointegration,small_hibm_vwret_pct,0.0
1970-09-30,stat_arb_cointegration,small_lobm_vwret_pct,0.0
1970-10-31,equal_weight,big_hibm_vwret_pct,0.16666666666666666
1970-10-31,equal_weight,big_lobm_vwret_pct,0.16666666666666666
1970-10-31,equal_weight,me1_bm2_vwret_pct,0.16666666666666666
1970-10-31,equal_weight,me2_bm2_vwret_pct,0.16666666666666666
1970-10-31,equal_weight,small_hibm_vwret_pct,0.16666666666666666
1970-10-31,equal_weight,small_lobm_vwret_pct,0.16666666666666666
1970-10-31,mv_improved_shrinkage,big_hibm_vwret_pct,0.19489810157135143
1970-10-31,mv_improved_shrinkage,big_lobm_vwret_pct,1.6438727477793649e-09
1970-10-31,mv_improved_shrinkage,me1_bm2_vwret_pct,0.2931134404646821
1970-10-31,mv_improved_shrinkage,me2_bm2_vwret_pct,0.26573655210048946
1970-10-31,mv_improved_shrinkage,small_hibm_vwret_pct,0.24625190391765625
1970-10-31,mv_improved_shrinkage,small_lobm_vwret_pct,2.9762075830744917e-10
1970-10-31,mv_plugin_sample,big_hibm_vwret_pct,0.636589724575778
1970-10-31,mv_plugin_sample,big_lobm_vwret_pct,7.070979737143845e-23
1970-10-31,mv_plugin_sample,me1_bm2_vwret_pct,1.6870086878823028e-23
1970-10-31,mv_plugin_sample,me2_bm2_vwret_pct,-2.1407386480280234e-23
1970-10-31,mv_plugin_sample,small_hibm_vwret_pct,0.36341027542422194
1970-10-31,mv_plugin_sample,small_lobm_vwret_pct,8.918732889114641e-23
1970-10-31,stat_arb_cointegration,big_hibm_vwret_pct,0.0
1970-10-31,stat_arb_cointegration,big_lobm_vwret_pct,0.0
1970-10-31,stat_arb_cointegration,me1_bm2_vwret_pct,0.0
1970-10-31,stat_arb_cointegration,me2_bm2_vwret_pct,0.0
1970-10-31,stat_arb_cointegration,small_hibm_vwret_pct,0.0
1970-10-31,stat_arb_cointegration,small_lobm_vwret_pct,0.0
1970-11-30,equal_weight,big_hibm_vwret_pct,0.16666666666666666
1970-11-30,equal_weight,big_lobm_vwret_pct,0.16666666666666666
1970-11-30,equal_weight,me1_bm2_vwret_pct,0.16666666666666666
1970-11-30,equal_weight,me2_bm2_vwret_pct,0.16666666666666666
1970-11-30,equal_weight,small_hibm_vwret_pct,0.16666666666666666
1970-11-30,equal_weight,small_lobm_vwret_pct,0.16666666666666666
1970-11-30,mv_improved_shrinkage,big_hibm_vwret_pct,0.19718158723146786
1970-11-30,mv_improved_shrinkage,big_lobm_vwret_pct,1.4490398245087975e-09
1970-11-30,mv_improved_shrinkage,me1_bm2_vwret_pct,0.28446981963181234
1970-11-30,mv_improved_shrinkage,me2_bm2_vwret_pct,0.27236703305137827
1970-11-30,mv_improved_shrinkage,small_hibm_vwret_pct,0.2459815583764636
1970-11-30,mv_improved_shrinkage,small_lobm_vwret_pct,2.591271381780743e-10
1970-11-30,mv_plugin_sample,big_hibm_vwret_pct,0.5866978461697707
1970-11-30,mv_plugin_sample,big_lobm_vwret_pct,-6.991989896634037e-23
1970-11-30,mv_plugin_sample,me1_bm2_vwret_pct,4.222396029247488e-23
1970-11-30,mv_plugin_sample,me2_bm2_vwret_pct,5.173577375616421e-23
1970-11-30,mv_plugin_sample,small_hibm_vwret_pct,0.41330215383022934
1970-11-30,mv_plugin_sample,small_lobm_vwret_pct,3.566146615994281e-23
1970-11-30,stat_arb_cointegration,big_hibm_vwret_pct,0.0
1970-11-30,stat_arb_cointegration,big_lobm_vwret_pct,0.0
1970-11-30,stat_arb_cointegration,me1_bm2_vwret_pct,0.0
1970-11-30,stat_arb_cointegration,me2_bm2_vwret_pct,0.0
1970-11-30,stat_arb_cointegration,small_hibm_vwret_pct,0.0
1970-11-30,stat_arb_cointegration,small_lobm_vwret_pct,0.0
1970-12-31,equal_weight,big_hibm_vwret_pct,0.16666666666666666
1970-12-31,equal_weight,big_lobm_vwret_pct,0.16666666666666666
1970-12-31,equal_weight,me1_bm2_vwret_pct,0.16666666666666666
1970-12-31,equal_weight,me2_bm2_vwret_pct,0.16666666666666666
1970-12-31,equal_weight,small_hibm_vwret_pct,0.16666666666666666
1970-12-31,equal_weight,small_lobm_vwret_pct,0.16666666666666666
1970-12-31,mv_improved_shrinkage,big_hibm_vwret_pct,0.20146427437752112
1970-12-31,mv_improved_shrinkage,big_lobm_vwret_pct,1.9879690807801266e-09
1970-12-31,mv_improved_shrinkage,me1_bm2_vwret_pct,0.2788675248601576
1970-12-31,mv_improved_shrinkage,me2_bm2_vwret_pct,0.27690425137972563
1970-12-31,mv_improved_shrinkage,small_hibm_vwret_pct,0.24276394701288295
1970-12-31,mv_improved_shrinkage,small_lobm_vwret_pct,3.816371008552183e-10
1970-12-31,mv_plugin_sample,big_hibm_vwret_pct,0.6229955659805663
1970-12-31,mv_plugin_sample,big_lobm_vwret_pct,-4.546185137839945e-23
1970-12-31,mv_plugin_sample,me1_bm2_vwret_pct,-5.846215405556473e-23
1970-12-31,mv_plugin_sample,me2_bm2_vwret_pct,3.697772243172143e-23
1970-12-31,mv_plugin_sample,small_hibm_vwret_pct,0.37700443401943373
1970-12-31,mv_plugin_sample,small_lobm_vwret_pct,-1.3389504712251993e-22
1970-12-31,stat_arb_cointegration,big_hibm_vwret_pct,0.0
1970-12-31,stat_arb_cointegration,big_lobm_vwret_pct,0.0
1970-12-31,stat_arb_cointegration,me1_bm2_vwret_pct,0.0
1970-12-31,stat_arb_cointegration,me2_bm2_vwret_pct,0.0
1970-12-31,stat_arb_cointegration,small_hibm_vwret_pct,0.0
1970-12-31,stat_arb_cointegration,small_lobm_vwret_pct,0.0
1971-01-31,equal_weight,big_hibm_vwret_pct,0.16666666666666666
1971-01-31,equal_weight,big_lobm_vwret_pct,0.16666666666666666
1971-01-31,equal_weight,me1_bm2_vwret_pct,0.16666666666666666
1971-01-31,equal_weight,me2_bm2_vwret_pct,0.16666666666666666
1971-01-31,equal_weight,small_hibm_vwret_pct,0.16666666666666666
1971-01-31,equal_weight,small_lobm_vwret_pct,0.16666666666666666
1971-01-31,mv_improved_shrinkage,big_hibm_vwret_pct,0.1976965467349079
1971-01-31,mv_improved_shrinkage,big_lobm_vwret_pct,2.1400990207841203e-09
1971-01-31,mv_improved_shrinkage,me1_bm2_vwret_pct,0.28296456540508813
1971-01-31,mv_improved_shrinkage,me2_bm2_vwret_pct,0.2737107456008365
1971-01-31,mv_improved_shrinkage,small_hibm_vwret_pct,0.24562813970691286
1971-01-31,mv_improved_shrinkage,small_lobm_vwret_pct,4.1196454465357456e-10
1971-01-31,mv_plugin_sample,big_hibm_vwret_pct,0.5679193358432292
1971-01-31,mv_plugin_sample,big_lobm_vwret_pct,-1.7583809572062234e-22
1971-01-31,mv_plugin_sample,me1_bm2_vwret_pct,-8.514270215484126e-23
1971-01-31,mv_plugin_sample,me2_bm2_vwret_pct,-5.597687680842959e-23
1971-01-31,mv_plugin_sample,small_hibm_vwret_pct,0.43208066415677077
1971-01-31,mv_plugin_sample,small_lobm_vwret_pct,5.4349388710033155e-24
1971-01-31,stat_arb_cointegration,big_hibm_vwret_pct,0.0
1971-01-31,stat_arb_cointegration,big_lobm_vwret_pct,0.0
1971-01-31,stat_arb_cointegration,me1_bm2_vwret_pct,0.0
1971-01-31,stat_arb_cointegration,me2_bm2_vwret_pct,0.0
1971-01-31,stat_arb_cointegration,small_hibm_vwret_pct,0.0
1971-01-31,stat_arb_cointegration,small_lobm_vwret_pct,0.0
1971-02-28,equal_weight,big_hibm_vwret_pct,0.16666666666666666
1971-02-28,equal_weight,big_lobm_vwret_pct,0.16666666666666666
1971-02-28,equal_weight,me1_bm2_vwret_pct,0.16666666666666666
1971-02-28,equal_weight,me2_bm2_vwret_pct,0.16666666666666666
1971-02-28,equal_weight,small_hibm_vwret_pct,0.16666666666666666
1971-02-28,equal_weight,small_lobm_vwret_pct,0.16666666666666666
1971-02-28,mv_improved_shrinkage,big_hibm_vwret_pct,0.1916918554680674
1971-02-28,mv_improved_shrinkage,big_lobm_vwret_pct,2.422199041520134e-09
1971-02-28,mv_improved_shrinkage,me1_bm2_vwret_pct,0.29256277919852575
1971-02-28,mv_improved_shrinkage,me2_bm2_vwret_pct,0.2611433945417107
1971-02-28,mv_improved_shrinkage,small_hibm_vwret_pct,0.2546019678720359
1971-02-28,mv_improved_shrinkage,small_lobm_vwret_pct,4.972275396072301e-10
1971-02-28,mv_plugin_sample,big_hibm_vwret_pct,0.5129489409416197
1971-02-28,mv_plugin_sample,big_lobm_vwret_pct,-4.900460876473815e-23
1971-02-28,mv_plugin_sample,me1_bm2_vwret_pct,6.157350290663332e-23
1971-02-28,mv_plugin_sample,me2_bm2_vwret_pct,-5.881762524144333e-23
1971-02-28,mv_plugin_sample,small_hibm_vwret_pct,0.4870510590583804
1971-02-28,mv_plugin_sample,small_lobm_vwret_pct,1.4740843362518351e-24
1971-02-28,stat_arb_cointegration,big_hibm_vwret_pct,0.0
1971-02-28,stat_arb_cointegration,big_lobm_vwret_pct,0.0
1971-02-28,stat_arb_cointegration,me1_bm2_vwret_pct,0.0
1971-02-28,stat_arb_cointegration,me2_bm2_vwret_pct,0.0
1971-02-28,stat_arb_cointegration,small_hibm_vwret_pct,0.0
1971-02-28,stat_arb_cointegration,small_lobm_vwret_pct,0.0
1971-03-31,equal_weight,big_hibm_vwret_pct,0.16666666666666666
1971-03-31,equal_weight,big_lobm_vwret_pct,0.16666666666666666
1971-03-31,equal_weight,me1_bm2_vwret_pct,0.16666666666666666
1971-03-31,equal_weight,me2_bm2_vwret_pct,0.16666666666666666
1971-03-31,equal_weight,small_hibm_vwret_pct,0.16666666666666666
1971-03-31,equal_weight,small_lobm_vwret_pct,0.16666666666666666
1971-03-31,mv_improved_shrinkage,big_hibm_vwret_pct,0.19157223766194692
1971-03-31,mv_improved_shrinkage,big_lobm_vwret_pct,2.9010045253520013e-09
1971-03-31,mv_improved_shrinkage,me1_bm2_vwret_pct,0.29678756437634085
1971-03-31,mv_improved_shrinkage,me2_bm2_vwret_pct,0.256582745833715
1971-03-31,mv_improved_shrinkage,small_hibm_vwret_pct,0.2550574486427435
1971-03-31,mv_improved_shrinkage,small_lobm_vwret_pct,5.840287584656178e-10
1971-03-31,mv_plugin_sample,big_hibm_vwret_pct,0.5635649075558758
1971-03-31,mv_plugin_sample,big_lobm_vwret_pct,1.9485401290883354e-22
1971-03-31,mv_plugin_sample,me1_bm2_vwret_pct,2.163124973277885e-23
1971-03-31,mv_plugin_sample,me2_bm2_vwret_pct,2.2169709886826934e-23
1971-03-31,mv_plugin_sample,small_hibm_vwret_pct,0.4364350924441242
1971-03-31,mv_plugin_sample,small_lobm_vwret_pct,-1.982123304076913e-24
1971-03-31,stat_arb_cointegration,big_hibm_vwret_pct,0.0
1971-03-31,stat_arb_cointegration,big_lobm_vwret_pct,0.0
1971-03-31,stat_arb_cointegration,me1_bm2_vwret_pct,0.0
1971-03-31,stat_arb_cointegration,me2_bm2_vwret_pct,0.0
1971-03-31,stat_arb_cointegration,small_hibm_vwret_pct,0.0
1971-03-31,stat_arb_cointegration,small_lobm_vwret_pct,0.0
1971-04-30,equal_weight,big_hibm_vwret_pct,0.16666666666666666
1971-04-30,equal_weight,big_lobm_vwret_pct,0.16666666666666666
1971-04-30,equal_weight,me1_bm2_vwret_pct,0.16666666666666666
1971-04-30,equal_weight,me2_bm2_vwret_pct,0.16666666666666666
1971-04-30,equal_weight,small_hibm_vwret_pct,0.16666666666666666
1971-04-30,equal_weight,small_lobm_vwret_pct,0.16666666666666666
1971-04-30,mv_improved_shrinkage,big_hibm_vwret_pct,0.18812471450501284
1971-04-30,mv_improved_shrinkage,big_lobm_vwret_pct,3.528836928221723e-09
1971-04-30,mv_improved_shrinkage,me1_bm2_vwret_pct,0.3005235288195843
1971-04-30,mv_improved_shrinkage,me2_bm2_vwret_pct,0.2544414982704592
1971-04-30,mv_improved_shrinkage,small_hibm_vwret_pct,0.2569102542335487
1971-04-30,mv_improved_shrinkage,small_lobm_vwret_pct,6.423077660924948e-10
1971-04-30,mv_plugin_sample,big_hibm_vwret_pct,0.57690217133534
1971-04-30,mv_plugin_sample,big_lobm_vwret_pct,6.970586304779186e-24
1971-04-30,mv_plugin_sample,me1_bm2_vwret_pct,-1.8237636768881547e-23
1971-04-30,mv_plugin_sample,me2_bm2_vwret_pct,-1.7567988620211544e-23
1971-04-30,mv_plugin_sample,small_hibm_vwret_pct,0.4230978286646599
1971-04-30,mv_plugin_sample,small_lobm_vwret_pct,-1.4867708726319365e-22
1971-04-30,stat_arb_cointegration,big_hibm_vwret_pct,0.0
1971-04-30,stat_arb_cointegration,big_lobm_vwret_pct,0.0
1971-04-30,stat_arb_cointegration,me1_bm2_vwret_pct,0.0
1971-04-30,stat_arb_cointegration,me2_bm2_vwret_pct,0.0
1971-04-30,stat_arb_cointegration,small_hibm_vwret_pct,0.0
1971-04-30,stat_arb_cointegration,small_lobm_vwret_pct,0.0
1971-05-31,equal_weight,big_hibm_vwret_pct,0.16666666666666666
1971-05-31,equal_weight,big_lobm_vwret_pct,0.16666666666666666
1971-05-31,equal_weight,me1_bm2_vwret_pct,0.16666666666666666
1971-05-31,equal_weight,me2_bm2_vwret_pct,0.16666666666666666
1971-05-31,equal_weight,small_hibm_vwret_pct,0.16666666666666666
1971-05-31,equal_weight,small_lobm_vwret_pct,0.16666666666666666
1971-05-31,mv_improved_shrinkage,big_hibm_vwret_pct,0.1909532192951827
1971-05-31,mv_improved_shrinkage,big_lobm_vwret_pct,3.3109727141970657e-09
1971-05-31,mv_improved_shrinkage,me1_bm2_vwret_pct,0.30076462529467674
1971-05-31,mv_improved_shrinkage,me2_bm2_vwret_pct,0.2518315242143324
1971-05-31,mv_improved_shrinkage,small_hibm_vwret_pct,0.2564506273582687
1971-05-31,mv_improved_shrinkage,small_lobm_vwret_pct,5.258816277697676e-10
1971-05-31,mv_plugin_sample,big_hibm_vwret_pct,0.5957897092111969
1971-05-31,mv_plugin_sample,big_lobm_vwret_pct,1.479575636565688e-22
1971-05-31,mv_plugin_sample,me1_bm2_vwret_pct,6.237776293274702e-23
1971-05-31,mv_plugin_sample,me2_bm2_vwret_pct,2.3591763011661856e-22
1971-05-31,mv_plugin_sample,small_hibm_vwret_pct,0.40421029078880316
1971-05-31,mv_plugin_sample,small_lobm_vwret_pct,-8.176201993586196e-23
1971-05-31,stat_arb_cointegration,big_hibm_vwret_pct,0.0
1971-05-31,stat_arb_cointegration,big_lobm_vwret_pct,0.0
1971-05-31,stat_arb_cointegration,me1_bm2_vwret_pct,0.0
1971-05-31,stat_arb_cointegration,me2_bm2_vwret_pct,0.0
1971-05-31,stat_arb_cointegration,small_hibm_vwret_pct,0.0
1971-05-31,stat_arb_cointegration,small_lobm_vwret_pct,0.0
1971-06-30,equal_weight,big_hibm_vwret_pct,0.16666666666666666
1971-06-30,equal_weight,big_lobm_vwret_pct,0.16666666666666666
1971-06-30,equal_weight,me1_bm2_vwret_pct,0.16666666666666666
1971-06-30,equal_weight,me2_bm2_vwret_pct,0.16666666666666666
1971-06-30,equal_weight,small_hibm_vwret_pct,0.16666666666666666
1971-06-30,equal_weight,small_lobm_vwret_pct,0.16666666666666666
1971-06-30,mv_improved_shrinkage,big_hibm_vwret_pct,0.19141727792686797
1971-06-30,mv_improved_shrinkage,big_lobm_vwret_pct,2.9411875032712515e-09
1971-06-30,mv_improved_shrinkage,me1_bm2_vwret_pct,0.2988552290515727
1971-06-30,mv_improved_shrinkage,me2_bm2_vwret_pct,0.25358769567034684
1971-06-30,mv_improved_shrinkage,small_hibm_vwret_pct,0.256139794134569
1971-06-30,mv_improved_shrinkage,small_lobm_vwret_pct,2.7141225774619844e-10
1971-06-30,mv_plugin_sample,big_hibm_vwret_pct,0.6411617891127149
1971-06-30,mv_plugin_sample,big_lobm_vwret_pct,-1.1059238030873496e-22
1971-06-30,mv_plugin_sample,me1_bm2_vwret_pct,-6.016415081598765e-23
1971-06-30,mv_plugin_sample,me2_bm2_vwret_pct,-4.9511026674915923e-23
1971-06-30,mv_plugin_sample,small_hibm_vwret_pct,0.3588382108872851
1971-06-30,mv_plugin_sample,small_lobm_vwret_pct,-4.0988283149049356e-23
1971-06-30,stat_arb_cointegration,big_hibm_vwret_pct,0.0
1971-06-30,stat_arb_cointegration,big_lobm_vwret_pct,0.0
1971-06-30,stat_arb_cointegration,me1_bm2_vwret_pct,0.0
1971-06-30,stat_arb_cointegration,me2_bm2_vwret_pct,0.0
1971-06-30,stat_arb_cointegration,small_hibm_vwret_pct,0.0
1971-06-30,stat_arb_cointegration,small_lobm_vwret_pct,0.0
1971-07-31,equal_weight,big_hibm_vwret_pct,0.16666666666666666
1971-07-31,equal_weight,big_lobm_vwret_pct,0.16666666666666666
1971-07-31,equal_weight,me1_bm2_vwret_pct,0.16666666666666666
1971-07-31,equal_weight,me2_bm2_vwret_pct,0.16666666666666666
1971-07-31,equal_weight,small_hibm_vwret_pct,0.16666666666666666
1971-07-31,equal_weight,small_lobm_vwret_pct,0.16666666666666666
1971-07-31,mv_improved_shrinkage,big_hibm_vwret_pct,0.1935259722436027
1971-07-31,mv_improved_shrinkage,big_lobm_vwret_pct,2.615548660051504e-09
1971-07-31,mv_improved_shrinkage,me1_bm2_vwret_pct,0.29727005705739895
1971-07-31,mv_improved_shrinkage,me2_bm2_vwret_pct,0.2561998916816813
1971-07-31,mv_improved_shrinkage,small_hibm_vwret_pct,0.25300407616731113
1971-07-31,mv_improved_shrinkage,small_lobm_vwret_pct,2.305499358835021e-10
1971-07-31,mv_plugin_sample,big_hibm_vwret_pct,0.6217547915793958
1971-07-31,mv_plugin_sample,big_lobm_vwret_pct,-1.0798511695031499e-22
1971-07-31,mv_plugin_sample,me1_bm2_vwret_pct,-8.221249882106435e-23
1971-07-31,mv_plugin_sample,me2_bm2_vwret_pct,-4.5817777858165633e-23
1971-07-31,mv_plugin_sample,small_hibm_vwret_pct,0.3782452084206041
1971-07-31,mv_plugin_sample,small_lobm_vwret_pct,-1.1785587125037218e-23
1971-07-31,stat_arb_cointegration,big_hibm_vwret_pct,0.0
1971-07-31,stat_arb_cointegration,big_lobm_vwret_pct,0.0
1971-07-31,stat_arb_cointegration,me1_bm2_vwret_pct,0.0
1971-07-31,stat_arb_cointegration,me2_bm2_vwret_pct,0.0
1971-07-31,stat_arb_cointegration,small_hibm_vwret_pct,0.0
1971-07-31,stat_arb_cointegration,small_lobm_vwret_pct,0.0
1971-08-31,equal_weight,big_hibm_vwret_pct,0.16666666666666666
1971-08-31,equal_weight,big_lobm_vwret_pct,0.16666666666666666
1971-08-31,equal_weight,me1_bm2_vwret_pct,0.16666666666666666
1971-08-31,equal_weight,me2_bm2_vwret_pct,0.16666666666666666
1971-08-31,equal_weight,small_hibm_vwret_pct,0.16666666666666666
1971-08-31,equal_weight,small_lobm_vwret_pct,0.16666666666666666
1971-08-31,mv_improved_shrinkage,big_hibm_vwret_pct,0.1931101797345519
1971-08-31,mv_improved_shrinkage,big_lobm_vwret_pct,3.6550116199849655e-09
1971-08-31,mv_improved_shrinkage,me1_bm2_vwret_pct,0.2979922185049145
1971-08-31,mv_improved_shrinkage,me2_bm2_vwret_pct,0.2592838070576741
1971-08-31,mv_improved_shrinkage,small_hibm_vwret_pct,0.24961379049085355
1971-08-31,mv_improved_shrinkage,small_lobm_vwret_pct,5.567971610424807e-10
1971-08-31,mv_plugin_sample,big_hibm_vwret_pct,0.6579255649504551
1971-08-31,mv_plugin_sample,big_lobm_vwret_pct,4.167577171656922e-23
1971-08-31,mv_plugin_sample,me1_bm2_vwret_pct,1.9108126789411844e-23
1971-08-31,mv_plugin_sample,me2_bm2_vwret_pct,-1.5878373775967916e-22
1971-08-31,mv_plugin_sample,small_hibm_vwret_pct,0.342074435049545
1971-08-31,mv_plugin_sample,small_lobm_vwret_pct,9.021960399318696e-24
1971-08-31,stat_arb_cointegration,big_hibm_vwret_pct,0.0
1971-08-31,stat_arb_cointegration,big_lobm_vwret_pct,0.0
1971-08-31,stat_arb_cointegration,me1_bm2_vwret_pct,0.0
1971-08-31,stat_arb_cointegration,me2_bm2_vwret_pct,0.0
1971-08-31,stat_arb_cointegration,small_hibm_vwret_pct,0.0
1971-08-31,stat_arb_cointegration,small_lobm_vwret_pct,0.0
1971-09-30,equal_weight,big_hibm_vwret_pct,0.16666666666666666
1971-09-30,equal_weight,big_lobm_vwret_pct,0.16666666666666666
1971-09-30,equal_weight,me1_bm2_vwret_pct,0.16666666666666666
1971-09-30,equal_weight,me2_bm2_vwret_pct,0.16666666666666666
1971-09-30,equal_weight,small_hibm_vwret_pct,0.16666666666666666
1971-09-30,equal_weight,small_lobm_vwret_pct,0.16666666666666666
1971-09-30,mv_improved_shrinkage,big_hibm_vwret_pct,0.2001257244372785
1971-09-30,mv_improved_shrinkage,big_lobm_vwret_pct,3.1812123704014635e-09
1971-09-30,mv_improved_shrinkage,me1_bm2_vwret_pct,0.29541015913181357
1971-09-30,mv_improved_shrinkage,me2_bm2_vwret_pct,0.2506248059172369
1971-09-30,mv_improved_shrinkage,small_hibm_vwret_pct,0.25383930706215213
1971-09-30,mv_improved_shrinkage,small_lobm_vwret_pct,2.6436684153347185e-10
1971-09-30,mv_plugin_sample,big_hibm_vwret_pct,0.6511555387685406
1971-09-30,mv_plugin_sample,big_lobm_vwret_pct,-8.283738145709907e-24
1971-09-30,mv_plugin_sample,me1_bm2_vwret_pct,-6.262360058176115e-23
1971-09-30,mv_plugin_sample,me2_bm2_vwret_pct,-5.1288662032152517e-23
1971-09-30,mv_plugin_sample,small_hibm_vwret_pct,0.34884446123145946
1971-09-30,mv_plugin_sample,small_lobm_vwret_pct,1.9811707631678724e-24
1971-09-30,stat_arb_cointegration,big_hibm_vwret_pct,0.0
1971-09-30,stat_arb_cointegration,big_lobm_vwret_pct,0.0
1971-09-30,stat_arb_cointegration,me1_bm2_vwret_pct,0.0
1971-09-30,stat_arb_cointegration,me2_bm2_vwret_pct,0.0
1971-09-30,stat_arb_cointegration,small_hibm_vwret_pct,0.0
1971-09-30,stat_arb_cointegration,small_lobm_vwret_pct,0.0
1971-10-31,equal_weight,big_hibm_vwret_pct,0.16666666666666666
1971-10-31,equal_weight,big_lobm_vwret_pct,0.16666666666666666
1971-10-31,equal_weight,me1_bm2_vwret_pct,0.16666666666666666
1971-10-31,equal_weight,me2_bm2_vwret_pct,0.16666666666666666
1971-10-31,equal_weight,small_hibm_vwret_pct,0.16666666666666666
1971-10-31,equal_weight,small_lobm_vwret_pct,0.16666666666666666
1971-10-31,mv_improved_shrinkage,big_hibm_vwret_pct,0.19812017094664125
1971-10-31,mv_improved_shrinkage,big_lobm_vwret_pct,3.775553407110892e-09
1971-10-31,mv_improved_shrinkage,me1_bm2_vwret_pct,0.29785107885378037
1971-10-31,mv_improved_shrinkage,me2_bm2_vwret_pct,0.2514321781700303
1971-10-31,mv_improved_shrinkage,small_hibm_vwret_pct,0.25259656758997623
1971-10-31,mv_improved_shrinkage,small_lobm_vwret_pct,6.637809749885133e-10
1971-10-31,mv_plugin_sample,big_hibm_vwret_pct,0.6506158922750755
1971-10-31,mv_plugin_sample,big_lobm_vwret_pct,7.78020140468439e-23
1971-10-31,mv_plugin_sample,me1_bm2_vwret_pct,5.785172912159358e-23
1971-10-31,mv_plugin_sample,me2_bm2_vwret_pct,-1.2110575854544665e-22
1971-10-31,mv_plugin_sample,small_hibm_vwret_pct,0.3493841077249244
1971-10-31,mv_plugin_sample,small_lobm_vwret_pct,3.8568516237997986e-23
1971-10-31,stat_arb_cointegration,big_hibm_vwret_pct,0.0
1971-10-31,stat_arb_cointegration,big_lobm_vwret_pct,0.0
1971-10-31,stat_arb_cointegration,me1_bm2_vwret_pct,0.0
1971-10-31,stat_arb_cointegration,me2_bm2_vwret_pct,0.0
1971-10-31,stat_arb_cointegration,small_hibm_vwret_pct,0.0
1971-10-31,stat_arb_cointegration,small_lobm_vwret_pct,0.0
1971-11-30,equal_weight,big_hibm_vwret_pct,0.16666666666666666
1971-11-30,equal_weight,big_lobm_vwret_pct,0.16666666666666666
1971-11-30,equal_weight,me1_bm2_vwret_pct,0.16666666666666666
1971-11-30,equal_weight,me2_bm2_vwret_pct,0.16666666666666666
1971-11-30,equal_weight,small_hibm_vwret_pct,0.16666666666666666
1971-11-30,equal_weight,small_lobm_vwret_pct,0.16666666666666666
1971-11-30,mv_improved_shrinkage,big_hibm_vwret_pct,0.19906234342301957
1971-11-30,mv_improved_shrinkage,big_lobm_vwret_pct,4.23865923116272e-09
1971-11-30,mv_improved_shrinkage,me1_bm2_vwret_pct,0.2986611915989623
1971-11-30,mv_improved_shrinkage,me2_bm2_vwret_pct,0.254644609930378
1971-11-30,mv_improved_shrinkage,small_hibm_vwret_pct,0.24763185011795624
1971-11-30,mv_improved_shrinkage,small_lobm_vwret_pct,6.906872149641494e-10
1971-11-30,mv_plugin_sample,big_hibm_vwret_pct,0.6721300114394403
1971-11-30,mv_plugin_sample,big_lobm_vwret_pct,-2.82749202017348e-23
1971-11-30,mv_plugin_sample,me1_bm2_vwret_pct,2.576766373952819e-26
1971-11-30,mv_plugin_sample,me2_bm2_vwret_pct,2.704061322981043e-23
1971-11-30,mv_plugin_sample,small_hibm_vwret_pct,0.3278699885605597
1971-11-30,mv_plugin_sample,small_lobm_vwret_pct,1.0732917826524124e-22
1971-11-30,stat_arb_cointegration,big_hibm_vwret_pct,0.0
1971-11-30,stat_arb_cointegration,big_lobm_vwret_pct,0.0
1971-11-30,stat_arb_cointegration,me1_bm2_vwret_pct,0.0
1971-11-30,stat_arb_cointegration,me2_bm2_vwret_pct,0.0
